Rate1	Rate2	 Latitudine
32.9758	32.8447	78.9285
33.2097	33.0848	78.9285
33.2476	33.1287	78.9285
33.0184	32.9707	78.9285
32.8988	32.731	78.9285
32.8689	32.7529	78.9285
33.1335	33.1459	78.9285
33.1884	33.0984	78.9285
33.201	33.1029	78.9285
33.2763	33.0712	78.9285
33.0806	32.9841	78.9285
33.3201	33.2033	78.9285
33.3034	33.2256	78.9285
33.4716	33.2984	78.9285
33.3471	33.2643	78.9285
33.4791	33.3498	78.9285
33.2656	33.1762	78.9285
33.2983	33.1889	78.9285
33.3044	33.1971	78.9285
33.4802	33.3144	78.9285
33.4201	33.1937	78.9285
33.208	33.0634	78.9285
33.276	33.1554	78.9285
33.2235	33.0823	78.9285
33.4517	33.2947	78.9285
33.6179	33.3842	78.9285
33.2491	33.0561	78.9285
33.7621	33.5409	78.9285
33.4203	33.3431	78.9285
33.5208	33.3005	78.9285
33.6495	33.5614	78.9285
33.1352	33.1063	78.9285
33.3654	33.3155	78.9285
33.439	33.3397	78.9285
33.0341	32.9055	78.9285
33.2468	33.0397	78.9285
33.506	33.3488	78.9285
33.2971	33.2375	78.9285
33.3852	33.3294	78.9285
33.4639	33.3536	78.9285
33.8536	33.7386	78.9285
33.4525	33.3595	78.9285
33.2731	33.1906	78.9285
33.491	33.3532	78.9285
33.4301	33.2684	78.9285
33.4957	33.4001	78.9285
33.3866	33.2171	78.9285
33.5395	33.4748	78.9285
33.5973	33.52	78.9285
33.417	33.2542	78.9285
33.2515	33.0447	78.9285
33.3413	33.2601	78.9285
33.7113	33.5871	78.9285
33.7673	33.6177	78.9285
33.6382	33.5476	78.9285
33.7698	33.6648	78.9285
33.346	33.2318	78.9285
33.6794	33.5704	78.9285
33.6649	33.5882	78.9285
33.7592	33.608	78.9285
33.7526	33.614	78.9285
33.7454	33.6191	78.9285
33.6911	33.6337	78.9285
33.5557	33.4863	78.9285
33.6645	33.5073	78.9285
33.7631	33.5856	78.9285
33.4823	33.3998	78.9285
33.6663	33.5833	78.9285
33.4619	33.3335	78.9285
33.3569	33.2437	78.9285
33.5207	33.4616	78.9285
33.9042	33.7167	78.9285
34.2842	34.0398	78.9285
33.3665	33.3	78.9285
33.6614	33.472	78.9285
33.5378	33.4522	78.9285
33.61	33.4582	78.9285
33.877	33.5848	78.9285
33.8607	33.7247	78.9285
33.6138	33.5809	78.9285
33.9086	33.7742	78.9285
33.6458	33.5056	78.9294
33.7619	33.6701	78.9497
33.8189	33.6295	78.9807
33.6783	33.6009	79.0072
33.9211	33.7759	79.0298
34.0678	33.8361	79.0507
33.6869	33.6215	79.0782
33.6438	33.5022	79.1075
33.7704	33.6161	79.1382
33.6576	33.5706	79.1654
34.1299	33.9115	79.1897
33.9414	33.8511	79.2134
33.6573	33.5655	79.223
33.7651	33.5593	79.2482
33.491	33.4069	79.27
33.6405	33.5487	79.2731
33.5834	33.4787	79.2731
33.6636	33.5826	79.2731
33.7514	33.6552	79.2731
33.7611	33.6724	79.2731
33.949	33.8268	79.2731
34.2714	34.1355	79.273
33.7344	33.5789	79.2729
33.9613	33.8772	79.2728
34.1481	34.0227	79.2726
33.8237	33.7287	79.2725
33.8222	33.7326	79.2725
33.8974	33.7695	79.2725
33.8377	33.6362	79.2725
33.9756	33.8691	79.2725
34.3515	34.1579	79.2725
34.0834	33.988	79.2725
33.7862	33.6766	79.2725
33.9157	33.8227	79.2725
33.8853	33.7506	79.2725
33.8459	33.752	79.2725
34.0909	33.9083	79.2725
34.0993	34.0456	79.2725
33.8056	33.7045	79.2725
34.0566	33.9898	79.2725
33.8224	33.709	79.2725
33.9648	33.8415	79.2725
33.9805	33.8764	79.2725
33.531	33.383	79.2725
33.7313	33.6072	79.2725
33.9712	33.8173	79.2725
34.0737	34.0092	79.2725
33.8375	33.7045	79.2725
33.9281	33.8253	79.2725
34.051	33.8668	79.2725
33.6228	33.4871	79.2725
33.66	33.6344	79.2725
33.9755	33.8078	79.2725
34.0414	33.9556	79.2725
33.8284	33.7389	79.2725
33.7377	33.6415	79.2725
33.8658	33.7159	79.2725
33.9553	33.8602	79.2725
34.1752	34.0567	79.2725
33.8558	33.7575	79.2725
34.2645	34.0455	79.2726
34.0245	33.877	79.2728
34.124	33.9367	79.2727
33.7947	33.7033	79.2668
33.6547	33.5687	79.2362
33.8835	33.7611	79.2018
33.9833	33.9222	79.1672
33.7348	33.6445	79.1378
33.7671	33.6883	79.1135
33.8778	33.7217	79.0887
33.8602	33.7327	79.0893
33.5643	33.5126	79.1141
33.7402	33.6425	79.1486
33.8082	33.7028	79.1841
33.7297	33.619	79.2177
33.3194	33.1897	79.2495
33.6095	33.4516	79.2818
33.5957	33.5135	79.3137
33.9429	33.8359	79.345
33.7912	33.6859	79.3774
33.9766	33.8711	79.4053
34.0296	33.7411	79.4383
33.7794	33.6381	79.4708
33.9925	33.8781	79.4911
33.9546	33.8156	79.5078
33.5466	33.4834	79.5318
33.8067	33.6566	79.5591
33.7022	33.5168	79.567
33.9307	33.8226	79.5659
33.5184	33.3553	79.5601
33.3262	33.2542	79.551
33.7145	33.5737	79.5594
33.7528	33.6021	79.568
33.7983	33.6062	79.5851
33.7096	33.6287	79.6122
33.8322	33.7387	79.6365
33.6552	33.5144	79.6553
33.7811	33.6966	79.6786
33.5559	33.5001	79.7096
33.4505	33.3235	79.7273
33.5956	33.5114	79.7256
33.5169	33.4053	79.7256
33.7711	33.6397	79.7256
33.9204	33.7855	79.7256
34.1652	33.9066	79.7258
33.5791	33.458	79.7259
33.9916	33.8335	79.7259
33.7804	33.5705	79.7268
33.7577	33.738	79.7412
33.4677	33.2779	79.7747
33.638	33.5153	79.8058
33.7995	33.6458	79.8262
33.8519	33.7848	79.8326
33.8433	33.7466	79.8521
33.7456	33.5536	79.868
33.6353	33.5126	79.8801
33.9052	33.7896	79.8868
33.8435	33.7136	79.8924
33.7173	33.6078	79.8967
33.6316	33.4975	79.9004
33.7869	33.6431	79.9044
33.7432	33.6495	79.9086
33.6531	33.5745	79.9129
33.5922	33.4252	79.9171
33.5893	33.4035	79.9121
33.8616	33.6991	79.8888
33.8203	33.7146	79.8567
33.5805	33.4913	79.8232
33.716	33.6704	79.7897
33.651	33.5309	79.7572
33.8377	33.6942	79.7252
33.75	33.6075	79.6937
33.6631	33.5814	79.6621
33.9924	33.8024	79.6298
33.4756	33.3657	79.5976
33.857	33.7328	79.5672
33.5661	33.4842	79.5377
33.8528	33.7205	79.5071
33.4875	33.4253	79.4754
33.6558	33.5282	79.4654
33.8573	33.7153	79.4653
33.656	33.4943	79.4653
33.7017	33.4378	79.4653
33.3517	33.2491	79.4653
33.5356	33.4586	79.4653
33.5774	33.4391	79.4652
33.6678	33.494	79.4652
33.8127	33.6819	79.4652
33.7661	33.5994	79.4652
33.6039	33.5583	79.4652
33.3561	33.301	79.4652
33.5783	33.4382	79.4653
33.5875	33.4547	79.4653
33.5467	33.4203	79.4653
33.6489	33.5943	79.4653
33.2577	33.179	79.4652
33.8297	33.6783	79.4653
33.5056	33.3767	79.4653
33.6094	33.4788	79.4654
33.6289	33.4765	79.4654
33.3458	33.2162	79.4654
33.6312	33.5853	79.4655
33.3248	33.251	79.4655
33.6845	33.6076	79.4655
33.3343	33.2418	79.4655
33.3949	33.2482	79.4655
33.622	33.4106	79.4655
33.7281	33.5464	79.4655
33.3351	33.2262	79.4655
33.4551	33.4183	79.4655
33.5907	33.4702	79.4655
33.5613	33.4471	79.4655
33.7399	33.6468	79.4655
33.7119	33.6265	79.4753
33.6165	33.3196	79.5057
33.4208	33.3235	79.5339
33.5049	33.3981	79.5619
33.2366	33.199	79.5896
33.6035	33.4811	79.617
33.4903	33.3297	79.6435
33.5288	33.3613	79.67
33.4511	33.3986	79.6974
33.3362	33.2015	79.7244
33.2597	33.1853	79.7532
33.2366	33.1973	79.7839
33.5039	33.3758	79.8146
33.5871	33.4842	79.8389
33.511	33.44	79.8614
33.3446	33.2053	79.8851
33.7557	33.6886	79.9088
33.3046	33.1913	79.9333
33.4445	33.3709	79.959
33.6322	33.5167	79.9827
33.2527	33.1163	80.0044
32.1006	32.0174	80.029
31.4063	31.3269	80.0587
31.5638	31.4579	80.0836
32.5405	32.3977	80.1016
33.02	32.9106	80.1177
33.4569	33.275	80.1159
33.5751	33.3955	80.0989
33.661	33.5704	80.0852
33.3834	33.2863	80.0749
33.1533	33.0808	80.0649
32.9516	32.8552	80.0571
33.0735	32.9174	80.0485
33.2386	33.0655	80.0417
32.9887	32.9084	80.0332
33.0031	32.9268	80.0219
33.324	33.1598	80.0199
33.2233	33.0857	80.0436
33.3994	33.2093	80.0469
33.45	33.2595	80.0469
33.2534	33.1499	80.0469
33.2279	33.0807	80.0469
33.0114	32.9183	80.0468
33.4885	33.4726	80.0468
33.2636	33.1109	80.0468
33.3231	33.2219	80.0469
33.2545	33.1534	80.0469
33.3314	33.2104	80.0469
33.2627	33.0907	80.0469
33.05	32.9153	80.0469
33.2913	33.2336	80.0469
33.1501	33.0928	80.0469
32.9378	32.8263	80.0469
33.3207	33.2335	80.0469
33.3896	33.2384	80.0469
33.2817	33.1747	80.0469
33.0706	32.898	80.0444
33.0067	32.9468	80.023
33.0544	33.0085	80.0236
32.9851	32.913	80.0385
33.3252	33.1523	80.061
33.3356	33.1502	80.0854
33.0736	32.8463	80.1113
33.0371	32.864	80.145
32.8102	32.7729	80.1783
33.3095	33.1881	80.2121
32.9223	32.8358	80.2427
33.1137	32.9694	80.2666
33.1025	33.0308	80.2847
33.3755	33.1593	80.3075
33.4971	33.3913	80.3323
32.9781	32.8936	80.3603
33.084	32.95	80.3846
33.2382	33.1071	80.408
32.9737	32.7902	80.4316
33.2073	33.1	80.4529
32.9278	32.7449	80.4727
33.2253	33.0889	80.4906
33.3132	33.1288	80.5066
32.9697	32.8929	80.5191
32.9533	32.8753	80.5186
33.0734	32.9615	80.5008
33.1584	33.0511	80.48
33.3955	33.3046	80.4926
32.8149	32.7836	80.5037
32.9143	32.7582	80.5036
32.8957	32.7623	80.5036
32.9904	32.8726	80.5036
33.0765	32.9712	80.5036
32.916	32.7911	80.5079
33.0609	32.946	80.5211
32.9379	32.8516	80.523
33.0619	32.9933	80.523
33.1442	33.0421	80.523
32.801	32.6767	80.523
32.9606	32.7891	80.523
33.4309	33.1698	80.523
33.0027	32.7254	80.523
33.0101	32.8028	80.523
33.1138	33.0096	80.523
33.0886	32.9854	80.5231
32.9929	32.8394	80.5231
33.0407	32.9094	80.523
33.1018	33.0066	80.5231
33.1133	32.9155	80.523
33.0199	32.8706	80.5231
33.1545	33.046	80.5231
33.1227	32.9945	80.5232
33.0438	32.9802	80.5232
33.2292	33.0659	80.5232
32.9958	32.7874	80.5232
32.7847	32.6414	80.5232
33.1213	32.8925	80.523
33.0482	32.9192	80.5231
33.221	33.103	80.5231
32.8068	32.6652	80.5231
32.6304	32.5499	80.5231
33.2969	33.0613	80.5231
32.929	32.876	80.5231
33.4312	33.344	80.5231
33.2695	33.152	80.5231
33.4675	33.3336	80.5231
33.2197	33.1036	80.5231
33.0248	32.8646	80.5231
33.1053	33.0014	80.5231
33.1681	33.0782	80.5231
32.9825	32.8466	80.5231
32.8935	32.7035	80.5231
33.146	32.9889	80.5231
33.5341	33.3692	80.5231
33.0758	32.9082	80.5231
33.4333	33.3387	80.5231
33.0426	32.8851	80.5231
33.2964	33.2373	80.5231
32.9599	32.821	80.5231
32.6935	32.6276	80.5231
33.2093	33.1081	80.5231
33.1533	33.0266	80.5231
33.2923	33.1301	80.523
33.333	33.1617	80.5272
33.0245	32.9227	80.5465
32.5909	32.5424	80.5538
33.0033	32.8886	80.5595
33.1402	33.0395	80.5618
33.0251	32.9735	80.5645
33.2109	33.0809	80.5852
33.3208	33.2157	80.615
33.289	33.2485	80.6454
33.1597	33.017	80.6743
33.2572	33.1466	80.6854
33.2549	33.1829	80.6854
32.9336	32.7905	80.6855
33.3104	33.1179	80.6855
33.2568	33.1669	80.6855
33.4223	33.3137	80.6855
33.4126	33.3362	80.6855
33.0353	32.931	80.6855
33.0298	32.9306	80.6854
32.9779	32.9476	80.6855
33.3859	33.2334	80.6854
33.3073	33.1122	80.6854
33.2377	33.0585	80.6854
32.7765	32.6394	80.6854
33.3229	33.1244	80.6854
33.4963	33.3805	80.6854
33.4786	33.3553	80.6854
33.4076	33.3359	80.6854
33.5259	33.4461	80.6854
33.18	33.0796	80.6854
33.1273	33.0113	80.6854
33.4083	33.3453	80.6854
33.4624	33.2741	80.6854
33.1178	32.982	80.6854
33.2432	33.0366	80.6854
33.3067	33.1806	80.6853
33.6189	33.3867	80.6853
33.2946	33.0786	80.6853
33.2739	33.0804	80.6853
33.5086	33.3723	80.6853
32.9268	32.8989	80.6853
33.0178	32.9421	80.6853
33.3688	33.2672	80.6853
33.4289	33.3243	80.6853
32.9223	32.7841	80.6853
33.0075	32.9505	80.6853
33.3044	33.1739	80.6853
33.3607	33.216	80.6854
32.9118	32.8385	80.6853
33.1569	33.0438	80.6847
33.2799	33.1557	80.6789
33.2675	33.0575	80.6865
33.4953	33.3512	80.6898
33.475	33.2496	80.6898
33.2086	33.1418	80.6898
33.3571	33.2356	80.6898
33.3616	33.1958	80.6898
33.2601	33.0377	80.6898
33.1964	33.1091	80.6898
33.216	33.0813	80.6898
33.4276	33.3259	80.6887
33.2845	33.1621	80.6961
33.4458	33.282	80.7164
32.7449	32.6062	80.7378
32.8401	32.706	80.7553
32.9608	32.8068	80.7689
32.7167	32.6144	80.7836
32.5693	32.5237	80.7999
32.6992	32.606	80.8156
32.8726	32.7578	80.83
32.7225	32.6321	80.8445
32.469	32.2315	80.8604
32.4791	32.38	80.8771
32.607	32.5166	80.8926
32.8928	32.6009	80.9106
32.6523	32.4423	80.9288
32.3507	32.2502	80.9441
32.7225	32.5375	80.956
32.9425	32.8396	80.9662
32.973	32.823	80.977
32.7617	32.6264	80.9869
32.892	32.7001	80.9991
32.6405	32.5321	81.0124
32.5133	32.3733	81.0209
32.4707	32.3656	81.0323
31.9506	31.7931	81.0429
32.6115	32.3837	81.0507
32.1906	32.0995	81.0589
32.6041	32.4201	81.0706
32.0532	31.9033	81.0906
32.2941	32.2001	81.1138
31.6657	31.5087	81.1383
31.816	31.7529	81.1659
31.5938	31.5649	81.1945
31.6403	31.5387	81.2234
32.4547	32.337	81.2452
33.2867	33.1763	81.2498
33.2695	33.1676	81.252
33.0802	32.9114	81.2553
32.1645	32.0456	81.275
31.8092	31.6612	81.3022
32.006	31.8418	81.3311
32.0104	31.9417	81.3881
31.8551	31.7403	81.4167
31.8287	31.7477	81.4454
32.0711	31.9271	81.4724
32.2327	32.1225	81.498
32.1143	31.949	81.5216
31.8377	31.6096	81.5462
31.982	31.8832	81.5688
31.8143	31.6503	81.592
32.0281	31.8737	81.6167
32.0903	32.0133	81.6395
32.0195	31.9411	81.6606
31.8267	31.7369	81.6825
32.1219	31.964	81.7044
32.414	32.2104	81.7247
31.8596	31.8049	81.7486
31.7019	31.5375	81.7733
31.8452	31.6255	81.7997
32.0577	31.9818	81.8278
32.0163	31.8722	81.8558
31.7029	31.6632	81.8832
31.7888	31.6535	81.9121
31.4261	31.3585	81.9432
31.6224	31.5021	81.9732
31.5365	31.4294	82.0052
32.2932	32.2246	82.0333
31.179	31.0999	82.0611
31.8921	31.8312	82.0922
33.3415	33.1642	82.11
33.3846	33.2315	82.1067
33.5646	33.4484	82.1024
33.3631	33.2572	82.098
33.5664	33.4812	82.0952
33.4745	33.3142	82.0907
33.4438	33.3169	82.0868
33.4358	33.3144	82.0827
33.504	33.4693	82.0781
33.4415	33.3524	82.0732
33.6414	33.3418	82.0698
33.7871	33.6199	82.0495
33.5622	33.4448	82.0213
33.4553	33.3219	81.9929
33.2153	33.0644	81.9637
33.2969	33.1821	81.9347
33.7574	33.5474	81.906
33.3072	33.174	81.8774
33.3217	33.2392	81.8487
33.3581	33.2554	81.8195
33.3947	33.2908	81.7897
33.2176	33.0642	81.7609
33.3838	33.2053	81.7312
33.7284	33.6242	81.699
33.4141	33.3588	81.667
33.6188	33.4136	81.6349
33.6754	33.5094	81.6019
33.6713	33.487	81.5691
33.5685	33.4193	81.5364
33.2474	33.1771	81.5035
33.4455	33.2743	81.471
33.4123	33.2887	81.4386
33.3449	33.2297	81.4054
33.0922	33.0582	81.3724
33.3243	33.1806	81.3384
33.6116	33.4796	81.304
33.5747	33.3799	81.2697
33.2632	33.1607	81.2358
33.2688	33.1268	81.2011
33.7325	33.5323	81.1665
33.3804	33.2332	81.1327
33.4521	33.3734	81.0997
33.7523	33.6053	81.068
33.671	33.5339	81.0455
33.5922	33.503	81.0261
33.7009	33.5749	81.0063
33.6079	33.5094	80.9859
33.5834	33.4909	80.9657
33.7974	33.644	80.9408
33.5668	33.4769	80.9152
33.3763	33.3112	80.8898
33.7631	33.6182	80.8639
33.5798	33.4691	80.838
33.6175	33.3766	80.8116
33.3539	33.2627	80.7898
33.4418	33.3087	80.7662
33.4986	33.3778	80.7444
33.4664	33.3846	80.7255
33.6222	33.5411	80.7069
33.375	33.0593	80.6936
33.5798	33.4063	80.6725
33.5614	33.4778	80.6371
33.446	33.3811	80.6
33.3766	33.2963	80.5544
33.3516	33.3324	80.5204
32.6287	32.5175	80.4987
32.7199	32.6085	80.4839
33.157	33.0593	80.4667
33.2067	33.0881	80.4536
32.4827	32.3334	80.4359
32.7277	32.605	80.4103
33.2125	33.1487	80.443
33.4232	33.3438	80.4552
33.393	33.3424	80.4275
33.2316	33.1254	80.3989
33.2718	33.2373	80.3825
33.3805	33.3087	80.3663
33.1633	33.0973	80.3593
33.3137	33.2217	80.359
33.4667	33.3582	80.3489
33.8778	33.7337	80.3462
33.6264	33.551	80.3462
33.7902	33.7154	80.3462
33.2587	33.1757	80.3462
33.5973	33.5155	80.3462
33.5422	33.4582	80.3462
33.4784	33.4538	80.3462
33.4195	33.364	80.3462
33.5232	33.43	80.3462
33.6314	33.5608	80.3463
33.6211	33.5381	80.3463
33.7414	33.463	80.3463
33.5885	33.5351	80.3463
33.5216	33.4333	80.3463
33.74	33.581	80.3462
33.4209	33.3539	80.3462
33.4693	33.3696	80.3463
33.6417	33.5229	80.3463
33.3006	33.2337	80.3463
33.6702	33.5872	80.3463
33.359	33.2821	80.3463
33.3529	33.2488	80.3463
33.553	33.5053	80.3463
33.2614	33.162	80.3463
33.4223	33.3645	80.3463
33.5035	33.3595	80.3463
33.358	33.2869	80.3462
33.457	33.3538	80.3462
33.279	33.2519	80.3412
33.3911	33.3114	80.3535
33.2706	33.1846	80.3553
33.2942	33.2418	80.3545
33.3766	33.2645	80.3506
33.3559	33.2974	80.335
33.4496	33.355	80.3139
33.356	33.2861	80.2898
33.671	33.5731	80.2658
33.3623	33.2538	80.2411
33.2051	33.0471	80.2192
33.3964	33.2625	80.1928
33.2533	33.1901	80.1522
33.2796	33.2232	80.137
33.2795	33.1458	80.137
33.2529	33.1823	80.137
33.0783	33.0162	80.137
33.2385	33.1813	80.137
33.0251	32.9868	80.1474
33.5559	33.4856	80.1768
33.3417	33.2251	80.1576
33.3298	33.2299	80.1096
33.4354	33.3672	80.0556
33.3277	33.2137	80.0061
33.237	33.1183	79.9566
33.2556	33.2243	79.9054
33.3359	33.2779	79.8493
33.4234	33.3226	79.7935
33.368	33.2702	79.7371
33.0751	32.9875	79.6836
33.3231	33.2137	79.6351
33.3943	33.3426	79.6027
33.0917	32.9855	79.5622
33.2423	33.1377	79.5192
33.0828	33.0053	79.4764
33.002	32.9319	79.4356
32.882	32.8246	79.4076
32.761	32.6604	79.3907
33.0058	32.9239	79.3435
33.1509	33.0626	79.3007
33.0439	32.9858	78.3745
33.0007	32.9372	78.3746
33.2423	33.1647	78.3746
33.1323	33.0922	78.3746
33.2016	33.0749	78.3746
33.1218	33.0251	78.3746
33.2758	33.189	78.3746
33.0948	33.0614	78.3746
33.3828	33.2451	78.3745
33.1595	32.9606	78.3744
33.103	33.0486	78.3743
33.2464	33.1373	78.3743
33.3233	33.2607	78.3622
33.1588	33.0588	78.3027
33.0663	32.9725	78.2466
33.233	33.1456	78.2272
33.3222	33.2234	78.2066
33.1147	33.0415	78.2042
33.269	33.1997	78.2142
33.3615	33.2974	78.2142
33.4731	33.3622	78.2141
33.386	33.3623	78.2141
33.6493	33.5173	78.2141
33.3732	33.3558	78.2141
33.5591	33.435	78.2141
33.5822	33.5247	78.2141
33.5231	33.4009	78.2141
33.8348	33.7309	78.2141
33.8405	33.6858	78.2142
33.8399	33.7603	78.2141
33.9047	33.7993	78.2142
33.9103	33.8265	78.2141
33.9542	33.8185	78.2141
33.8731	33.8039	78.2141
34.1489	34.0861	78.2142
33.9743	33.8432	78.2141
34.0626	33.9908	78.2141
34.0587	33.9937	78.214
34.261	34.2085	78.214
33.9194	33.8344	78.214
34.2936	34.2317	78.214
34.2988	34.2507	78.214
34.532	34.429	78.214
34.5074	34.3641	78.214
34.5978	34.5235	78.214
34.6848	34.6105	78.2139
34.4339	34.3491	78.2139
34.5639	34.4834	78.2139
34.6347	34.5727	78.2139
34.8052	34.7112	78.2139
34.7879	34.7168	78.2139
35.1983	35.1597	78.2139
35.0273	34.8762	78.214
34.956	34.8264	78.214
35.1073	35.0348	78.214
34.8125	34.7473	78.2142
35.1225	35.0193	78.2142
34.7402	34.6724	78.2142
35.041	34.8645	78.2142
34.9984	34.9307	78.2141
35.1199	35.0146	78.2125
34.8451	34.801	78.1905
34.7705	34.6618	78.1517
34.9495	34.8715	78.1264
34.674	34.6104	78.114
34.2459	34.1647	78.1331
34.1236	34.0433	78.1522
33.4724	33.3523	78.1108
33.2299	33.1165	78.0582
33.4241	33.3517	78.0194
33.988	33.9083	77.9774
34.7268	34.5743	77.9352
34.8497	34.787	77.9066
34.9807	34.8879	77.8938
34.7925	34.7306	77.881
35.128	35.0112	77.8824
34.9549	34.8762	77.8824
34.8088	34.766	77.8824
34.7846	34.7507	77.8823
35.2644	35.1426	77.8823
35.2001	35.0891	77.8824
35.2398	35.1535	77.8824
34.9838	34.8557	77.8824
35.0773	34.9746	77.8824
34.9186	34.8373	77.8824
34.9506	34.7981	77.8824
35.0099	34.9044	77.8824
34.8991	34.7611	77.8824
34.969	34.8646	77.8824
35.1957	35.1113	77.8824
35.1718	35.0801	77.8824
35.0319	34.9764	77.8824
34.9704	34.8924	77.8824
34.9031	34.8275	77.8824
34.8116	34.7613	77.8824
34.9033	34.7402	77.8824
35.1638	35.0307	77.8824
34.9229	34.8588	77.8824
34.9949	34.9232	77.8824
35.0928	34.9552	77.8824
34.9261	34.8516	77.8824
34.8157	34.7514	77.8824
34.9389	34.8341	77.8824
34.8605	34.7794	77.8823
34.1824	34.1364	77.8738
33.5613	33.4752	77.8753
33.6152	33.5485	77.8884
33.8594	33.8032	77.893
34.7606	34.6056	77.9007
34.8163	34.748	77.8936
34.8055	34.7825	77.8622
34.9438	34.822	77.8067
34.6	34.5468	77.75
34.7437	34.6847	77.6942
34.8558	34.7496	77.6384
34.7958	34.709	77.5811
34.869	34.8035	77.5236
34.6585	34.5778	77.47
34.8092	34.7238	77.4152
34.9346	34.8857	77.3627
34.8232	34.7151	77.3144
35.036	34.9232	77.2837
34.7242	34.6441	77.2399
34.7525	34.7206	77.1884
34.9675	34.8197	77.1346
34.9355	34.8442	77.0794
34.9832	34.8886	77.0249
35.2003	35.142	76.9697
34.9771	34.9219	76.9151
34.9449	34.8554	76.8622
34.775	34.7596	76.8146
35.1178	35.0168	76.7849
35.3341	35.281	76.768
34.8949	34.8057	76.7672
34.9782	34.8326	76.7672
34.9723	34.8802	76.7672
35.1405	35.0867	76.7672
34.8642	34.8017	76.7673
34.9039	34.8288	76.7673
34.8466	34.7592	76.7672
35.0549	35.0132	76.7673
34.9114	34.874	76.7672
34.9527	34.8319	76.7672
35.0072	34.8973	76.7672
34.9591	34.844	76.7684
34.6872	34.574	76.7663
34.1087	34.0395	76.7138
32.769	32.6661	76.631
34.8395	34.78	76.5897
34.9406	34.8676	76.5881
34.8936	34.843	76.5417
34.6507	34.5829	76.498
34.4415	34.385	76.4494
34.6972	34.6331	76.414
34.7869	34.7241	76.3994
34.6341	34.4925	76.4118
34.8115	34.739	76.4286
34.6584	34.5456	76.4492
34.618	34.5155	76.4783
34.5449	34.4926	76.5158
34.7302	34.6901	76.6053
34.5034	34.4437	76.6502
34.458	34.3839	76.6959
34.6976	34.6396	76.7469
34.7182	34.6538	76.8003
34.4223	34.3399	76.8565
34.635	34.5502	76.9114
34.5989	34.525	76.9557
34.7841	34.6594	76.9927
34.9048	34.8694	76.9982
34.8386	34.7485	76.9981
34.7215	34.6435	76.9981
34.7447	34.6951	76.9982
34.6326	34.5665	76.9982
34.6454	34.5552	76.9983
34.7261	34.6695	76.9983
34.5547	34.4232	76.9982
34.5906	34.5164	76.9982
34.6684	34.608	76.9982
34.4721	34.3188	76.9982
34.4618	34.3634	76.9982
34.8864	34.7137	76.9982
34.7047	34.5192	76.9982
34.4154	34.3155	76.9982
34.615	34.4742	76.9982
34.4321	34.3758	76.9982
34.5792	34.4528	76.9982
34.4097	34.3627	76.9982
34.2978	34.1684	76.9982
34.471	34.3772	76.9982
34.3872	34.3102	76.9983
34.673	34.6107	76.9983
34.2523	34.1957	76.9983
34.2669	34.1316	76.9983
34.6227	34.5203	76.9984
34.26	34.1412	76.9984
34.3928	34.3331	76.9984
34.3526	34.2625	76.9984
34.1541	34.0989	76.9938
34.5182	34.478	76.9789
34.3306	34.255	76.9854
34.5672	34.4573	76.9962
34.096	34.027	76.9939
34.2237	34.1645	76.9848
34.3392	34.2422	76.9804
34.1754	34.0987	76.9803
34.0796	33.958	76.9817
34.3624	34.2331	76.994
34.2323	34.153	76.988
34.038	33.9442	77.0002
34.2163	34.1626	77.0236
34.0292	33.9773	77.0699
33.9042	33.8599	77.1228
34.3018	34.2513	77.1617
33.7327	33.6417	77.166
33.7729	33.6818	77.1661
33.9758	33.8937	77.1662
34.1664	34.1099	77.1662
34.0135	33.9359	77.1662
33.8513	33.8123	77.1638
34.0966	33.9417	77.1315
33.8181	33.8008	77.1292
33.9359	33.8708	77.159
33.7349	33.6445	77.2043
33.8118	33.745	77.2512
34.1136	34.0712	77.2984
33.872	33.8251	77.3451
33.9151	33.8925	77.3949
33.7561	33.6963	77.4449
34.0908	33.9859	77.4961
34.0014	33.9323	77.5465
33.889	33.8136	77.5965
34.065	33.9467	77.6454
34.0332	33.9562	77.6907
34.0408	33.9428	77.728
33.7927	33.6673	78.655
33.3416	32.9236	78.655
33.5961	33.4377	78.655
33.5392	33.4579	78.655
33.6251	33.5567	78.655
33.616	33.5384	78.655
33.6853	33.6317	78.655
33.6121	33.4969	78.655
33.5615	33.452	78.655
33.8944	33.7907	78.655
33.5406	33.4294	78.655
33.6817	33.6099	78.6536
33.6142	33.5317	78.6412
33.4566	33.3111	78.6247
33.9511	33.8698	78.5704
33.9571	33.9011	78.5186
33.4624	33.3949	78.4677
33.6349	33.593	78.4241
32.9602	32.8266	78.2279
32.5635	32.47	78.2279
33.248	33.0869	78.2279
33.5372	33.4653	78.2278
33.6105	33.5519	78.2278
33.689	33.6035	78.2279
33.709	33.6221	78.2278
33.4332	33.3405	78.2278
33.5654	33.5083	78.2278
33.5008	33.4185	78.2279
33.7137	33.6442	78.2279
33.6514	33.5533	78.2279
33.5499	33.4528	78.2279
33.4406	33.3357	78.2279
33.4817	33.3937	78.2279
33.4689	33.3244	78.2279
33.6712	33.6028	78.2279
33.3957	33.3226	78.2279
33.5166	33.467	78.2279
33.4939	33.4267	78.228
33.2455	33.1461	78.2427
33.4559	33.3773	78.2582
33.5311	33.4599	78.2499
33.3084	33.2724	78.2341
33.5542	33.4575	78.2028
33.4162	33.3483	78.1785
